state,season,date,latitude,longitude,description
Colorado,Fall,1998-09-19,39.32385,-106.2275, Driver has daylight sighting off CO 91 between Copper Mtn. and Leadville
Colorado,Summer,2012-06-13,39.80777,-106.3023," Backpackers hear growls, knocking and observe two large, hairy bipeds at Surprise Lake"
Colorado,Summer,2019-07-25,39.41087,-106.1444, Daylight sighting by hikers at Mayflower Gulch outside Leadville
Colorado,Fall,1979-06-13,39.0465,-105.2146, Woman describes night time sighting during childhood in the Pike National Forest
Colorado,Unknown,1981-01-15,38.753,-105.1598, Man sees large creature while working the late shift at a mine.
Colorado,Fall,1986-10-01,38.71225,-105.1744, fresh set of tracks found in the snow.
Colorado,Fall,1997-09-20,38.91,-105.275, Multiple Tracks Found at Florissant Fossil Beds National Monument
Colorado,Fall,1999-09-11,38.8922,-105.1058, Sightings by hunting guide in Pike National Forest
Colorado,Winter,2001-11-05,38.71145,-105.0354," Hunting party hears vocalization, wood knocks; finds elk carcass, off Gold Camp Road near Victor, in Pike Nat'l Forest"
Colorado,Summer,2005-03-19,39.11636,-105.2155, Young camper has early morning encounter.
Colorado,Summer,2013-08-05,38.68775,-105.047, Couple observe a large dark figure as it watches fishermen at Skaguay Reservoir near Victor
California,Spring,1990-05-15,37.62124,-121.7587, Night time sighting by two witnesses four miles south of Livermore
California,Fall,1982-10-31,38.46472,-120.0389, Hunters are intimidated out of their hunting ground near Bear Valley
California,Summer,1983-07-01,38.77778,-119.8208, Runner Hears Unusual Whistle Near Woodsford
California,Fall,2001-11-01,38.4775,-120.0047, Fisherman hears afternoon scream at Lake Alpine
California,Summer,2002-08-01,38.77778,-119.8208, Campers hear late night scream near Woodfords
California,Fall,2004-11-23,38.45799,-120.0491, Family finds trackway near Bear Valley
California,Fall,2005-10-15,38.6167,-119.9501, Hiker leaves main trail and finds two sets of footprints
California,Fall,2012-09-23,38.51665,-119.6234, Deer hunter has sighting in Sierra Nevada Mtns south of Markleeville
California,Fall,1993-09-30,39.705,-121.18, Forestry Worker Observes a Sasquatch in Clear-Cut Near Feather River
California,Summer,2002-09-07,39.64306,-121.2733," Campers hear late night ""banging"" near Oroville"
California,Summer,2004-06-21,39.53722,-121.4822," At dusk, swimmers hear vocalizations and whistles near Lake Oroville"
California,Summer,2004-09-21,39.55249,-121.5027, Photographer hears early morning vocalizations near Lake Oroville
California,Summer,1977-07-01,38.45861,-120.0397, Hikers have late night experience near Spicer
California,Winter,1978-12-16,38.20444,-120.3689, Teenager has a nighttime close encounter and then sees tracks in the snow in Avery
California,Summer,1981-06-15,38.14167,-119.7111, Sound and Footprint Reports from Stanislaus National Forest
California,Fall,1990-08-01,38.31944,-120.2603, Group of hunters have unusual experience near Dorrington
California,Summer,2001-08-18,38.27194,-120.2867, Campers hear early morning screams near Calaveras Big Trees
California,Summer,2003-08-07,38.25472,-120.3536, Campers hear late night screams near Arnold
California,Summer,2004-07-24,38.39917,-120.5264, Family hears strange sounds near West Point at dusk
California,Fall,1975-09-01,41.75611,-124.2006, Family sees prints near Crescent City
California,Winter,1979-10-25,41.65,-123.85, Vehicle passenger's daylight sighting near Hiouchi
California,Fall,1997-09-15,41.85526,-123.8435, Possible whistles and stalking outside Gasquet and Patrick Creek
California,Spring,1998-06-16,41.8607,-123.793, Screams heard several times over a period of four days.
California,Fall,2009-01-28,41.84998,-124.1417, Husband and wife have a possible encounter in a KOA campground north of Crescent City
California,Winter,2019-03-15,41.89288,-123.7879, 1AM sighting of a Bigfoot on Hwy 199 near Patrick Creek
California,Winter,1983-01-01,38.93333,-119.9833, Man has sighting after massive landslide on Highway 50
California,Spring,1993-04-01,38.86,-120.1358, Two hikers have morning sighting in the Desolation Wilderness
California,Spring,1996-04-10,38.93333,-119.9833, Car passenger has nighttime sighting near Lake Tahoe
California,Summer,2000-06-15,38.93333,-119.9833, Sound reports from resident in South Lake Tahoe
California,Summer,2000-07-01,38.93,-120.205, Hikers see creature in Desolation Wilderness
California,Summer,2000-07-10,38.99778,-120.2392, Hikers hear strange screams in the Desolation Wilderness
California,Summer,2000-07-31,38.9575,-120.0914, Campers hear nighttime vocalizations at Sugar Pine Campground on the west side of Lake Tahoe
California,Fall,2000-09-23,38.9575,-120.0914, Night sighting by two motorists near Lake Tahoe
California,Summer,2001-08-01,38.9575,-120.0914," Campers hear more nighttime vocalizations at Sugar Pine Campground, on the west side of Lake Tahoe"
California,Fall,2002-09-07,38.91185,-120.5764," Quad riders find fresh footprints, encounter overwhelming stench near Stumpy Meadows"
California,Summer,2003-07-20,38.85556,-120.0133, Couple have night sighting near Lake Tahoe
California,Summer,2003-08-17,38.76139,-120.5856, Campers hear late night screams near Pollack Pines
California,Fall,2003-09-01,38.72139,-120.5836, Man has early morning sighting near Sly Park
California,Summer,2004-05-10,38.71806,-120.5619," Brothers hear unusual, late-night vocalizations near Sly Park"
California,Winter,2004-11-01,38.90333,-120.6033, Couple Has Early Evening Encounter Near Stumpy Meadow Reservoir
California,Spring,2005-05-05,38.96,-120.0969, Man sees and photographs large print on shore of Lake Tahoe
California,Summer,2005-08-20,38.86165,-120.2201, Backpacker's moonlit encounter near the trail from Wright's Lake to Enchanted Pools
California,Summer,2005-08-23,38.9037,-120.6049, Fisherman has an evening encounter with two upright figures near Stumpy Meadows Lake
California,Summer,2006-11-01,39.0833,-120.1666, Possible vocalizations heard near Lake Tahoe
California,Summer,2007-08-27,38.80435,-120.0825, Possible brief daylight sighting by a U.S. Forest Service botonist outside Phillips
California,Summer,2009-07-15,38.79998,-120.2083, Nightime sighting by a couple along a main highway between South Lake Tahoe and Placerville
California,Summer,2014-07-15,38.77386,-120.4036, Two campers take photos of what they see in the trees in the El Dorado National Forest
California,Summer,1981-08-01,37.07944,-118.9689, Teenager hears unusual daytime vocalization near Courtright Reservoir
California,Summer,1984-08-01,37.33694,-119.0139," Three teenagers hear vocalizations at dusk, while fishing in Doris Lake in John Muir Wilderness"
California,Summer,1991-06-28,36.7818,-120.201, Three young adults encounter large aggressive biped while fishing the San Joaquin River
California,Fall,1995-10-29,37.35861,-118.9975, Two fisherman have daytime sighting above Huntington Lake
California,Winter,1997-12-18,37.23389,-119.2119, Two 4-wheelers have night sighting above Huntington Lake
California,Summer,1998-07-01,37.2725,-118.9656, Campers hear strange late night sounds near Florence Lake
California,Fall,1999-10-20,37.23667,-119.2386, Cousins have late night experience with strange screams near Huntington Lake
California,Fall,2001-09-22,37.23167,-119.235, Hikers find footprints and hair near Huntington Lake
California,Fall,2001-10-25,37.23389,-119.2119, Hunter has daytime sighting near Huntington Lake
California,Summer,2005-07-24,37.2804,-118.9614, Camper hears nightime vocalizations near Florence Lake.
California,Summer,2006-07-14,37.1303,-118.9386, Hikers describe possible stalking and vocalizations the John Muir Wilderness
California,Fall,2006-10-26,37.28675,-118.8741, Possible sighting and howls heard by deer hunters in John Muir Wilderness.
California,Summer,2015-05-16,36.77763,-118.9604, Travelers have a nighttime sighting of two hairy bipeds on Hwy. 180 near Grant Grove
Colorado,Summer,1996-08-24,38.48959,-107.7, Characteristic vocalization heard by hunter on Hayden Mountain
Colorado,Summer,1977-05-01,38.49833,-107.8833, Teens fire at big black thing peeking in window of home
Colorado,Summer,2001-09-08,37.4625,-108.2083," Large creature leaves 12""+ handprints on camper trailer during rainy night"
Colorado,Summer,1991-07-02,40.45418,-108.5417, witness saw man-like creature covered with dark red hair while hiking in the extreme eastern part of Dinosaur National Monument.
Colorado,Fall,1987-10-15,38.9969,-108.1098, Hunter recalls unusual and persistent vocalizations at Carson Lake on the Grand Mesa
Colorado,Spring,2005-04-12,37.09263,-104.3786, Young student has early morning sighting.
Colorado,Summer,1971-07-15,40.79166,-105.9583, Future doctor sees giant tracks high in Rawah wilderness
Colorado,Summer,1975-07-20,39.26944,-106.3833, huge human-like handprint found on top of a vandalized sign.
Colorado,Fall,2008-10-12,37.33815,-107.501, Couple finds large human-shaped footprints while elk hunting near Bear Creek
Colorado,Summer,2005-02-04,39.31667,-105.3542, Picnicker has daytime sighting outside Buffalo Creek
Colorado,Spring,1994-05-15,37.5969,-105.4826, Hikers observe animal in early evening near Blanca Peak
Colorado,Summer,1964-08-30,38.90833,-107.575," Bowhunter and wife abandon deer when threatened by large, unseen animal"
Colorado,Fall,1987-10-26,38.4,-105.1167," Co-workers stunned by giant hairy ""man-thing"" walking down town street"
Colorado,Spring,2000-03-21,39.6632,-106.8085," BFRO Investigator, Keith Foster's evaluation of tracks found on the south shore of the Eagle River. App. 1 mile east of the town of Eagle."
Colorado,Summer,2000-09-19,39.4627,-106.6035, Threatening bellows directed at hikers and their dogs in the Holy Cross Wilderness
Colorado,Winter,2013-01-17,39.37357,-107.0596," Motorists see tall, hairy human-like figure wading across the Colorado River east of Glenwood Springs"
Colorado,Summer,1986-07-17,38.716,-104.875, Night-time sighting by Marine training near Ft Carson
Colorado,Fall,1997-11-01,38.8993,-104.9743, Multi-witness account of an observation of a strange creature on a ridge
Colorado,Winter,1999-12-15,38.6691,-104.8604, Trucker has nighttime roadside sighting south of Colorado Springs near Ft. Carson
Colorado,Summer,2001-06-30,38.9006,-104.9917, Daytime sighting by Pike's Peak tourist
Colorado,Fall,2002-10-09,39.0621,-105.0138, Hunter's elk calls ellicit vocal responses from multiple animals
Colorado,Spring,2006-05-15,38.5859,-104.9426, Mid-morning sighting by soldier hunting west of Fort Carson
Colorado,Spring,1998-04-14,38.54166,-104.9908, Twenty-two inch tracks found
Colorado,Fall,2003-09-04,38.59998,-106.6417, Hunters observe dark creature pounding rocks together
Colorado,Summer,2004-08-01,39.01577,-106.7522, Possible camp stalking at Taylor Reservoir outside Aspen
Colorado,Spring,2006-06-10,37.89225,-107.1971, Possible approach to campers near Spring Creek Pass in the San Juan Mountains
Colorado,Summer,2021-06-12,38.02372,-107.193, Family hears loud wood knocks at Deer Lakes outside Lake City
Colorado,Summer,1996-06-26,40.4521,-106.6535," Daytime sighting on the edge of Lost Lake, near the Continental Divide"
Colorado,Fall,1996-09-20,40.54167,-105.9333, Bowhunter sees large figure near Cameron Pass
Colorado,Winter,2014-03-02,39.35503,-105.2527, Two friends witness daytime road crossing near Conifer
Colorado,Fall,2014-10-11,39.52701,-105.4147, Hikers are startled by unusual sounds in Staunton State Park
Colorado,Fall,1994-10-23,39.18975,-106.4269, strange loud howls heard by retired wildlife biologist on a camping trip.
Colorado,Spring,1995-06-15,39.24998,-106.2583," Couple sees ""power-walking"" biped in forest above Leadville"
Colorado,Summer,2001-07-30,39.225,-106.3625," Rancher, wife startled by vocalizations near Leadville"
Colorado,Summer,2001-09-04,39.15735,-106.4213, Hiker describes possible near encounter on the Colorado Trail near Mt. Massive
Colorado,Spring,2002-05-29,39.0917,-106.4417, Startled hiker sees tall shaggy biped on trail near Leadville
Colorado,Summer,2005-09-09,39.29325,-106.1215, Notes from the Colorado BFRO Expedition
Colorado,Fall,2009-09-01,39.1006,-106.5445, Woman describes vivid early morning sighting just below Independence Pass
Colorado,Summer,1990-08-10,40.57499,-105.3646, Creature was observed chasing deer.
Colorado,Fall,2009-09-22,40.84707,-105.6385, Two brothers witness an upright creature while at a cabin near Red Feather
Colorado,Winter,2014-02-09,40.33838,-105.5728, YMCA camp guest has a possible nighttime sighting and hears strange vocalizations in Estes Park
Colorado,Summer,2016-07-05,40.3105,-105.812, Hiking family finds possible track off trail outside Estes Park
Colorado,Spring,2019-05-25,40.26821,-105.1821," Possible Sasquatch Photo (or Blobsquatch) from Storm Mountain, 10 miles NE of Estes Park"
Colorado,Summer,1999-05-15,39.16305,-107.9514, Night time sighting by a youth leader at a bible camp near Grand Junction
Colorado,Fall,2006-11-04,40.277,-107.8708, Hunter reports possible vocalizations in the Danforth Hills near Meeker
Colorado,Fall,2003-08-30,37.4125,-108.1292, Another large footprint in SW Colorado high country
Colorado,Fall,2004-10-15,37.33925,-108.3364, Dusk sighting by charter bus driver on Hwy 160 near Mancos
Colorado,Fall,1997-09-02,39.42923,-104.9677, Sighting by a motorist
Colorado,Spring,2003-08-02,37.70835,-107.9584, Large tracks found in southwest Colorado mountains
Colorado,Fall,1994-09-15,38.875,-107.7084, Two hunters recount late morning sighting near Hotchkiss
Colorado,Summer,1998-07-25,38.0654,-105.1137, Father and son nighttime roadside sighting in the Wet Mountains southwest of Pueblo
Colorado,Summer,1994-06-01,37.30833,-106.4917," Various sightings by campers and ranchers along Lake Fork, a tributary of the Conejos River."
Colorado,Summer,2000-08-26,39.67095,-105.8199, Daylight sighting by hikers in the Loveland Pass area (Cont. Div.)
Colorado,Fall,1971-09-15,39.25,-106.3, Campers have daylight sighting near Leadville
Colorado,Summer,1964-08-01,40.17585,-105.3792, Young picnicker sees strange creature on rocky ledge above the St. Vrain River
Colorado,Winter,2000-12-20,37.19583,-107.1771, Family marvels at huge barefoot tracks in snow
Colorado,Summer,2000-08-20,37.57915,-105.4979, Teen and uncle chase reddish bigfoot in San Isabel National Forest
Connecticut,Summer,1953-08-01,41.36935,-73.1512, Children observe bipedal animal walking along railroad tracks near the Housatonic River
Connecticut,Winter,2006-01-17,41.51105,-72.46315, Possible activity near Salmon River State Forest
Connecticut,Summer,2018-08-04,41.42178,-72.85863," Afternoon sighting by motorist, Wilbur Cross Parkway, approx midway between Berlin and Woodbridge"
Connecticut,Fall,1987-11-01,41.86425,-73.00099, Possible vocalizations near Bakersville
Connecticut,Summer,2010-07-13,42.00356,-73.32587, Security guard on patrol in Canaan area (Summer 2010) describes loud screams and 18-inch tracks
Connecticut,Summer,2016-05-19,41.49472,-73.36136,  Large hairy biped seen chasing deer behind a home at dusk near Bridgewater
Connecticut,Winter,2016-08-13,41.68669,-73.35194, Passenger has possible daylight sighting near New Preston
Connecticut,Summer,2017-10-18,41.82935,-73.15157, Possible ongoing activity at a farmhouse outside Torrington
Connecticut,Fall,2018-11-07,41.95082,-72.99536, Military serviceman finds 15 inch tracks in People's State Forest CT
Connecticut,Summer,2016-07-03,41.38609,-72.30142, Couple hear possible knocks while fishing one morning near Lyme
Connecticut,Fall,2019-10-06,41.38622,-72.60558, Recent sighting on Connecticut Water Co. property near Killingworth
Connecticut,Summer,2016-10-14,41.38695,-71.95564, Possible close encounter behind a home near Old Mystic village
Connecticut,Fall,2019-10-15,41.59272,-71.90106," Close-range, multi-witness motorist sighting of a Bigfoot in Pachaug State Forest near Griswold"
Colorado,Winter,2003-04-11,37.025,-106.8583, Large creature crosses road in 1 1/2 strides
Colorado,Spring,2004-06-01,37.38334,-107.4667, Campers driven off mountain by unseen intruders
Colorado,Fall,1971-10-01,40.025,-105.4458," Youngster frightened by ""monster"" peeping in window"
Colorado,Fall,1995-11-01,40.00817,-105.298, Man recalls a nighttime sighting while viewing the city lights in Chataqua Park
Colorado,Fall,2010-08-15,38.83714,-106.199, Motorist describes early morning sighting near Buena Vista
Colorado,Spring,2020-05-01,38.71954,-106.2384, Hikers find large footprint and unidentified droppings
Colorado,Unknown,1997-11-01,38.60124,-106.3466, large human-like tracks were found in the snow and mud.
Colorado,Summer,1997-07-13,37.32255,-106.5123," Daylight sighting by hikers near Lake Fork, off the Conejos River."
Colorado,Spring,2000-04-19,37.1137,-106.3681, Possible vocalizations heard while motorists were taking a break at turnout near La Manga Pass
Colorado,Fall,2001-09-15,37.2362,-106.541, Bowhunters report unusual encounters in the South San Juan Mountains
Colorado,Fall,2005-09-20,37.3199,-106.3325, Hunter reports unusual roars In South San Juan Mountains
Colorado,Summer,2008-06-21,37.26505,-106.4745, Possible vocalization frightens fisherman from campsite along Conejos River
Colorado,Spring,2009-06-10,37.37285,-106.496, Former Deputy Sheriff describes morning sighting on Cornwall Mountain
Colorado,Fall,2011-10-14,37.56055,-105.2869, Father and son witness fast-moving biped crossing road east of Fort Garland
Colorado,Fall,1998-09-28,39.21338,-105.0652, Rockhound startled to find he's being observed
Colorado,Fall,2005-10-07,39.4455,-105.0787," Nighttime sighting by golf course worker at Arrowhead Golfcourse, aside Roxborough State Park, Rampart Range."
Florida,Winter,2007-01-18,30.2386,-84.7025, Vocalizations heard and nests found in remote part of Ochlockonee River bottom
Florida,Winter,1986-11-15,30.07067,-82.38086," Bow hunter describes possible tracks, sounds and scat north of Lake Butler"
Florida,Winter,1981-11-21,30.11597,-83.89289, Man recalls his terrifying encounter near the Econfino State Park while camping with his family
Florida,Summer,1994-06-15,30.26682,-82.87125, Two Fishermen describe a possible bluff charge outside Wellborn
Florida,Summer,1990-06-01,28.555,-82.055, Possible sighting in woods separating farms west of Tarrytown
Florida,Fall,1984-10-15,29.85375,-81.3456, Two horseback riders see hairy creature
Florida,Summer,1972-07-29,28.62323,-81.12898, Best friends recall watching their dirt bike being canvassed by a hairy biped while camping at Lake Mills
Florida,Winter,1982-01-15,30.84015,-86.9648, Deer hunter spots a large animal run across open area
Florida,Summer,1947-07-01,29.77295,-81.68295," While riding horse, young teen has day time sighting not far from Palatka"
Florida,Fall,1977-10-21,28.09538,-82.74918, Memory told of a close nighttime encounter while hunting rabbits in a rural backyard near Palm Harbor
Florida,Unknown,1982-01-01,28.29425,-82.71758," Man remembers observing a hairy, bipedal creature in the headlights of his car near Port Richey"
Florida,Winter,1985-11-15,27.84434,-81.30249, Various occurences between Lake Kissimmee and Tiger Lake that may be BF-related
Florida,Spring,1980-04-15,28.6901,-81.5446, Bigfoot rips door off of home. Witness has to flee from home
Florida,Summer,1983-08-25,28.40593,-81.5547, Memory told of hearing a  loud breathing-growl while camping at Disney's Fort Wilderness
Florida,Winter,2000-02-28,28.54205,-81.20045, Man recalls his nighttime sighting of a tall hair covered biped outside Orlando
Florida,Spring,2003-03-15,28.48106,-81.11927, Kayaker smells a terrible odor and then sees a hair-covered figure on the Econlockhatchee River
Florida,Fall,2006-09-02,28.5465,-81.5545, Possible daytime sighting by motorist on FL Turnpike outside Orlando (near Ocoee exit)
Florida,Fall,2012-10-19,28.56308,-81.03185, Small school group observe man-like figure on two separate nights east of Orlando
Florida,Fall,2012-10-27,28.54293,-80.94411, Car passenger spots a large brown figure at the St. John's River near Christmas
Florida,Spring,2013-05-23,28.45247,-81.01299, Possible nighttime road crossing on HWY 528 outside Orlando
Florida,Winter,1998-11-22,27.97255,-81.12476, creature observed walking weird and slightly hunched over.
Florida,Winter,1999-01-02,27.99245,-81.19445, while sitting on a tree stand hunter observed bi-pedal creature walking at high speeds.
Florida,Spring,1999-03-13,28.3609,-80.93504, Motorist found six thirteen by eight and a half inch tracks near a small bridge that led to a large gate.
Florida,Spring,1999-05-21,28.1382,-81.0621, creature seen in the woods.
Florida,Summer,2011-08-26,28.13136,-81.00677, Possible sighting at dawn near road kill on US-192 east of Holopaw
Florida,Winter,2012-11-18,28.12565,-81.02086, Seasoned hunter hears unknown screams from his stand near Holopaw
Florida,Winter,2013-01-22,28.11468,-81.35342, Possible daylight sighting while riding a dirt bike outside Poinciana
Florida,Summer,1974-07-15,26.5931,-80.21295, Year long sightings by family
Florida,Summer,1974-07-19,26.83656,-80.18501, Recollection of setting up camp and observing a tall bi-pedal animal running near Palm Beach Gardens
Florida,Summer,2003-06-14,26.80829,-80.16933, Daylight observation of a hair-covered bipedal figure in the Grassy Waters Preserve
Florida,Summer,1984-06-15,28.3836,-82.6053, creature seen in an open field by witness.
Florida,Summer,2004-02-15,28.41655,-82.1426, Man recalls childhood encounter near Hudson
Florida,Summer,2006-07-27,28.252,-82.44749, Nighttime sighting by motorist near Land O'Lakes
Florida,Winter,2009-03-05,28.19899,-82.76431, Man observes a bigfoot in his headlights near Holiday
Florida,Winter,2010-12-24,28.29324,-82.35606, Possible nighttime sighting while standing with friends outside a rural home near Wesley Chapel
Florida,Winter,2011-12-12,28.36168,-82.11937, Possible nighttime encounter experienced by campers in the West Tract of the Green Swamp Preserve
Florida,Fall,1974-09-01,28.00845,-81.93871, Twilight sighting on the west side of Lakeland
Florida,Winter,1978-01-01,27.7752,-81.9755, Multiple witness motorist sighting in daylight at the edge of the Alafia River
Florida,Summer,1980-07-15,28.021,-81.8642," Noise, like wood being banged against tree. Tracks found"
Florida,Fall,1985-09-01,27.9664,-81.95285," Hunter has unexplained, late night encounter while in small boat on Saddle Creek"
Florida,Spring,1995-05-01,27.8565,-81.8995, Possible daylight sighting by fisherman near Bartow
Florida,Fall,2004-10-12,27.89469,-81.9742, Couple describes vocals and a sighting on their fence-line outside Mulberry
Florida,Winter,2006-12-01,27.9013,-81.58581, Family describes repeated incidents on their property near Lake Wales.
Florida,Spring,2013-04-13,28.05144,-81.51359, Two deputy sheriffs report hearing possible vocalizations while hog hunting near Poinciana
Florida,Summer,2013-04-29,28.525,-81.95499, Possible daylight sighting by a bicyclist on the General James A. Van Fleet State Trail
Florida,Spring,2013-05-16,27.93531,-81.87347, Possible sighitng at dusk by father and daughter riding an ATV near Bartow
Florida,Summer,2017-08-02,27.93991,-81.67247, Large brown figure seen standing in water near Lake Wales
Florida,Summer,1971-07-15,29.7351,-81.96195, Large Creature standing in road
Florida,Fall,2008-10-10,29.56871,-82.05391, Possible sightings and strange incidents experienced by family at their rural home east of Gainesville
Florida,Summer,2009-05-17,29.77291,-81.8592, Man finds possible footprint outside Palatka
Florida,Spring,2010-06-07,29.49577,-81.74579, Daytime sighting by a motorist on FL-19 in the Ocala National Forest
Florida,Summer,2000-06-01,30.56775,-86.6913," On the way to work, motorists have morning road-cross encounter near Eglin"
Florida,Fall,2006-06-11,31.00009,-87.00008, Possible vocalizations and tracks found by hunter on state land near Jay
Florida,Summer,1981-08-07,27.28518,-82.46557, Youths have daylight sighting in wooded area of Sarasota.
Florida,Summer,1988-08-01,27.099,-82.454, Daylight sighting by fishermen near Venice
Florida,Summer,2004-08-05,27.1788,-82.20475, Husband and wife hear early morning vocalizations near back of Myakka State Park
Florida,Winter,2012-12-25,27.10589,-82.30699, Passenger on I-75 spots a large animal near Myakka State Park
Florida,Fall,2014-09-09,27.19995,-81.98468, Bigfoot crosses SR-72 directly in front a vehicle west of Arcadia and just outside Myakka River State Park
Florida,Spring,2021-03-27,27.00061,-82.39019, Grandfather and Granddaughter See Figure in Englewood Yard
Florida,Fall,1981-10-15,28.662,-81.31985, Foot steps heard in wood line. Weeks later more sounds heard
Florida,Summer,2003-04-15,28.8555,-81.306, Memory told of a possible night encounter while camping near Sanford
Florida,Summer,2008-06-30,28.63434,-81.14076, Homeowner hears possible howls east of Winter Springs
Florida,Winter,2017-01-31,28.42146,-81.23721, Close road side sighting while driving early in the morning West of Longwood
Florida,Summer,2005-08-19,29.7788,-81.45421, Possible vocalizations heard by residents outside Elkton
Florida,Winter,2006-10-07,30.0771,-81.39806, Possible vocalizations heard by hunters and a biologist in Guana River WMA
Florida,Summer,2011-07-02,29.83863,-81.2299, Up close encounter experienced by a father and son fishing south of St. Augustine
Florida,Winter,2013-02-23,29.96828,-81.4048, Possible daylight encounter after after initiating calls in Twelve Mile Swamp
Florida,Fall,2009-10-10,28.44926,-81.95577, Father and son have very close daylight sighting in the Green Swamp
Florida,Spring,2009-10-18,28.44926,-81.95577, Daylight sighting by hunter and son in Richloam Wildlife Management Area
Florida,Summer,2010-09-05,28.50566,-81.97483," Weekend camping trip in the Green Swamp is interrupted by a hairy, bipedal intruder"
Florida,Fall,2012-10-15,28.69205,-81.7089, Driver sees a large animal possibly stalking wild boar outside Bushnell
Florida,Fall,2012-11-11,28.45786,-82.04508, Possible daytime encounter by a father and son hunting in the Richloam Wildlife Management Area
Florida,Winter,2013-12-13,28.94296,-81.97549, Possible nighttime activity in the retirement community The Villages
Florida,Summer,2000-07-15,30.13156,-82.96643, Car pulling camper hits something on US 129 South of Live Oak
Florida,Fall,2006-11-01,30.3125,-82.879, Possible highway sighting near Osceola National Forest
Florida,Winter,2007-11-10,30.31709,-82.8436," Rural resident hears knocks, howls & finds a footprint near Wellborn"
Florida,Winter,2011-10-15,30.37369,-83.1736, Man encounters a bigfoot on property near Suwannee River State Park
Florida,Spring,1985-05-25,29.33246,-81.12292, Women recall an afternoon road crossing near Bulow Park
Florida,Spring,1989-04-17,28.85025,-80.93919, Sighting by two newspaper deliverymen around 3:30 a.m
Florida,Fall,1999-10-15,28.9935,-80.933, 1. loud vocalization sounds woke sleeping couple. 2. family dog found injured
Florida,Summer,2004-11-07,28.98195,-80.86715, Large  humanoid figure seen at night near beach
Florida,Spring,2005-05-24,29.29063,-81.08198, Possible intimidation behavior experienced while shining for alligators in Ormond Beach
Florida,Spring,2007-05-19,29.3396,-81.0834, Motorist spots a tall unknown figure crossing Walter Boardman Loop
Florida,Fall,2007-10-23,29.4076,-81.12167, Late night fishermen are intimidated at Bulow Creek State Park
Florida,Fall,2011-10-22,29.28971,-81.52609, Late afternoon sighting by a hog hunter outside Pierson
Florida,Spring,2012-05-28,28.91605,-81.32394, Possible sighting and footprints found by father and son while setting turtle lines outside Deltona
Florida,Summer,2012-07-27,28.97672,-81.23386," Possible nighttime sighting brings about ongoing investigation of several Cassadaga incidents and legend of the ""Mole Man"""
Florida,Winter,2013-02-24,28.96416,-81.21989," More possible activity from the ""Mole Man"" at Lake Helen"
Florida,Summer,2003-08-15,27.35644,-80.96515, Possible stalking of boar hunters at night outside Okeechobee
Florida,Fall,1993-10-15,30.90529,-86.68372, Man recounts his possible daytime sighting while bowhunting near Crestview
Florida,Winter,2012-12-08,30.71004,-82.0443, Late night sighting by a stranded boater on the St. Marys River
Florida,Summer,1975-06-18,25.19935,-80.87379, Family has a strange and terrifying encounter while fishing in the Everglades National Park
Florida,Fall,1998-11-22,26.91319,-80.48412, Hunter tells of possible encounters while in the DuPuis Reserve east of Lake Okeechobee
Florida,Fall,1977-10-05,29.0599,-82.05835, A hitchhiker reports seeing a bigfoot in a forested area off U.S. 441
Florida,Fall,2006-11-26,27.445,-82.391, Possible daylight sighting by motorist on I-75 between Sarasota & Bradenton
Florida,Winter,1989-12-15,30.55044,-83.48494, Memory told of a possible dusk sighting at a hunting camp near Greenville
Florida,Winter,1995-12-15,30.08341,-85.11039, 78 year-old life-long woodsman finds tracks along the Apalachicola River
Florida,Winter,2001-12-31,30.4836,-84.20835," New Year's Eve, two cousins observe creature watching them"
Florida,Winter,1974-12-20,29.22079,-81.80539, Possible late night campsite intrusion in the Ocala National Forest
Florida,Summer,1975-08-01,30.40785,-83.96767, Memory told of a large hairy biped approaching a family as they dumped their garbage near Waukeenah
Florida,Winter,2012-01-21,27.78042,-80.55011, Northbound motorist has daylight observation from I-95 near Fellsmere
Florida,Summer,1976-08-15,30.98555,-85.6489, Young girls have daylight sighting near their home
Florida,Fall,1988-12-01,30.9854,-85.95136, Motorist has morning sighting on road outside Sweet Gum Head
Florida,Spring,2005-03-13,30.79,-85.685, Possible night-time visit at campsite near Esto
Florida,Spring,2006-03-16,30.993,-85.97701," Hunter hears vocalizations, relates other experiences in vicinity."
Florida,Unknown,1990-08-15,30.8724,-85.217, Upright creature seen by 3 men fishing in a boat 3 miles from Greenwood
Florida,Fall,2006-11-20,30.59612,-83.649, Man experiences loud yells and tree-shaking while deer hunting near Ashville
Florida,Winter,1980-02-01,28.917,-81.898, Possible tracks and sounds outside a home near Lady Lake
Florida,Summer,1980-06-30,29.12915,-81.63025, Man finds and casts large footprints after hearing of sighting
Florida,Summer,1980-07-02,29.10635,-81.62275, Large tracks found investigated by Federal authorities
Florida,Winter,1985-11-01,28.775,-81.6965, Night time sighting by motorist on CR 448 near Lake Jem
Florida,Spring,1993-05-01,28.86151,-81.7757, Huge creature stands in headlights on rural road near Leesburg
Florida,Fall,1996-10-15,29.08405,-81.59005, 3am observation in Alexander Springs  (Ocala Nat. Forest) of tall upright animal.  Coolers ransacked
Florida,Winter,2005-02-11,29.04865,-81.4692, Stalking in swamp during Florida BFRO expedition
Florida,Spring,2006-03-11,28.966,-81.649, Knocks heard in the Ocala National Forest
